Date,EVENT_TYPE,BEGIN_LAT,BEGIN_LON
2018-6-25,Thunderstorm Wind,48.0,-119.9
2018-6-20,Flood,43.0,-95.4
2018-6-13,Thunderstorm Wind,32.2,-88.8
2018-6-13,Thunderstorm Wind,33.2,-90.9
2018-6-13,Thunderstorm Wind,33.4,-91.9
2018-6-13,Thunderstorm Wind,32.9,-91.5
2018-5-15,Marine Thunderstorm Wind,38.7,-76.5
2018-5-15,Thunderstorm Wind,38.5,-78.3
2018-5-15,Thunderstorm Wind,38.9,-77.2
2018-5-15,Thunderstorm Wind,38.9,-77.1
2018-6-18,Thunderstorm Wind,41.8,-79.3
2018-6-18,Thunderstorm Wind,41.8,-79.3
2018-6-18,Thunderstorm Wind,41.7,-79.1
2018-6-18,Thunderstorm Wind,41.6,-78.7
2018-6-24,Thunderstorm Wind,39.7,-77.4
2018-6-24,Thunderstorm Wind,39.7,-77.4
2018-6-28,Thunderstorm Wind,33.1,-86.8
2018-6-28,Thunderstorm Wind,33.7,-87.3
2018-6-28,Thunderstorm Wind,32.6,-86.1
2018-6-25,Thunderstorm Wind,35.7,-85.1
2018-6-25,Thunderstorm Wind,35.7,-84.3
2018-6-25,Thunderstorm Wind,36.0,-84.0
2018-6-25,Thunderstorm Wind,35.1,-85.2
2018-6-25,Thunderstorm Wind,36.5,-84.5
2018-6-25,Thunderstorm Wind,36.5,-84.5
2018-6-25,Thunderstorm Wind,35.5,-85.0
2018-6-25,Thunderstorm Wind,35.9,-83.3
2018-7-14,Thunderstorm Wind,38.6,-90.0
2018-6-15,Hail,44.8,-91.5
2018-6-11,Thunderstorm Wind,39.0,-95.3
2018-6-11,Hail,38.9,-95.3
2018-6-11,Hail,38.9,-95.3
2018-6-11,Thunderstorm Wind,38.9,-95.3
2018-6-11,Hail,38.9,-95.3
2018-6-11,Hail,38.9,-95.3
2018-6-11,Thunderstorm Wind,39.1,-95.7
2018-6-11,Thunderstorm Wind,38.6,-95.3
2018-6-7,Thunderstorm Wind,28.5,-80.8
2018-6-7,Hail,36.7,-103.7
2018-6-7,Marine Thunderstorm Wind,28.2,-80.6
2018-6-8,Marine Thunderstorm Wind,28.4,-80.6
2018-6-8,Marine Thunderstorm Wind,28.5,-80.2
2018-6-8,Marine Thunderstorm Wind,28.1,-80.6
2018-6-16,Hail,41.0,-104.8
2018-6-8,Hail,40.8,-103.1
2018-6-13,Tornado,40.5,-78.6
2018-6-2,Thunderstorm Wind,31.6,-85.6
2018-6-2,Thunderstorm Wind,31.4,-85.3
2018-6-21,Thunderstorm Wind,45.2,-111.4
2018-6-6,Marine Thunderstorm Wind,28.5,-80.6
2018-6-6,Marine Thunderstorm Wind,28.6,-80.7
2018-6-6,Marine Thunderstorm Wind,27.5,-80.3
2018-6-6,Thunderstorm Wind,28.5,-80.6
2018-6-22,Flood,39.5,-81.0
2018-6-27,Thunderstorm Wind,39.3,-80.4
2018-6-27,Thunderstorm Wind,39.3,-80.3
2018-6-27,Flash Flood,39.2,-80.1
2018-6-28,Flood,39.2,-79.9
2018-6-27,Flash Flood,39.4,-81.2
2018-6-6,Funnel Cloud,44.1,-108.8
2018-6-26,Hail,37.7,-89.2
2018-6-26,Hail,37.1,-89.2
2018-6-26,Funnel Cloud,37.5,-89.6
2018-6-26,Hail,37.4,-89.7
2018-6-8,Hail,32.7,-103.4
2018-6-29,Thunderstorm Wind,44.4,-107.4
2018-6-15,Lightning,41.9,-89.1
2018-7-14,Thunderstorm Wind,38.4,-90.0
2018-6-22,Thunderstorm Wind,34.4,-81.2
2018-6-22,Thunderstorm Wind,33.5,-81.9
2018-6-22,Thunderstorm Wind,33.5,-81.9
2018-6-22,Thunderstorm Wind,34.3,-81.2
2018-6-22,Thunderstorm Wind,33.5,-81.5
2018-6-23,Flash Flood,48.5,-111.9
2018-6-10,Tornado,40.1,-88.3
2018-6-10,Tornado,40.1,-88.3
2018-6-10,Hail,40.0,-87.8
2018-6-26,Funnel Cloud,43.6,-92.2
2018-6-26,Funnel Cloud,43.9,-92.5
2018-6-26,Flood,44.0,-92.2
2018-6-28,Thunderstorm Wind,37.6,-88.6
2018-6-28,Thunderstorm Wind,37.3,-88.8
2018-6-1,Flash Flood,38.0,-87.0
2018-6-19,Flash Flood,27.7,-98.0
2018-6-1,Hail,46.9,-105.9
2018-6-1,Thunderstorm Wind,47.1,-105.8
2018-6-1,Thunderstorm Wind,47.1,-105.5
2018-6-1,Hail,47.7,-104.7
2018-6-1,Hail,47.7,-104.6
2018-6-1,Hail,47.7,-104.6
2018-6-12,Thunderstorm Wind,35.4,-97.1
2018-6-24,Thunderstorm Wind,36.8,-98.7
2018-6-24,Thunderstorm Wind,36.4,-97.8
2018-6-24,Thunderstorm Wind,36.3,-97.9
2018-6-24,Thunderstorm Wind,36.3,-97.8
2018-6-24,Thunderstorm Wind,36.4,-97.7
2018-6-24,Hail,36.1,-98.6
2018-6-24,Flash Flood,36.3,-98.5
2018-6-2,Flood,38.4,-78.8
2018-6-2,Flood,38.0,-79.0
2018-6-2,Flood,38.4,-78.9
2018-6-2,Flood,38.5,-78.9
2018-6-2,Flood,38.5,-77.5
2018-6-2,Flood,38.5,-77.3
2018-6-15,Hail,46.4,-92.8
2018-6-15,Hail,46.4,-92.5
2018-6-15,Flash Flood,46.8,-92.1
2018-6-8,Hail,43.5,-95.2
2018-6-8,Hail,43.5,-95.2
2018-6-8,Hail,43.3,-95.2
2018-6-8,Hail,43.3,-95.2
2018-6-8,Hail,43.4,-95.1
2018-6-8,Hail,43.3,-95.2
2018-6-8,Hail,44.1,-103.4
2018-6-8,Hail,44.1,-103.3
2018-6-8,Hail,44.0,-103.3
2018-6-8,Hail,44.0,-103.3
2018-6-8,Hail,44.0,-103.3
2018-6-8,Hail,44.0,-103.3
2018-6-8,Hail,43.9,-103.3
2018-6-8,Hail,43.9,-103.3
2018-6-8,Hail,43.9,-103.3
2018-6-8,Hail,44.4,-103.5
2018-6-29,Hail,43.7,-103.9
2018-6-29,Hail,43.8,-103.2
2018-6-29,Thunderstorm Wind,43.7,-103.3
2018-6-29,Hail,43.5,-103.3
2018-6-29,Hail,43.5,-103.4
2018-6-29,Hail,43.2,-103.9
2018-6-29,Hail,43.3,-103.8
2018-6-29,Hail,43.5,-103.6
2018-6-29,Thunderstorm Wind,44.1,-101.6
2018-6-29,Hail,43.5,-102.5
2018-6-29,Thunderstorm Wind,43.1,-102.6
2018-6-22,Flood,38.4,-77.9
2018-6-22,Flood,38.7,-78.6
2018-6-22,Flood,38.3,-78.3
2018-6-22,Flood,38.7,-78.7
2018-6-22,Flood,38.7,-78.7
2018-6-26,Hail,48.3,-101.5
2018-6-26,Thunderstorm Wind,46.1,-103.0
2018-6-26,Hail,46.0,-102.9
2018-6-26,Hail,46.0,-102.6
2018-6-28,Funnel Cloud,47.4,-102.3
2018-6-28,Thunderstorm Wind,47.8,-103.6
2018-6-29,Thunderstorm Wind,46.8,-100.7
2018-6-29,Thunderstorm Wind,46.9,-100.9
2018-7-19,Funnel Cloud,41.7,-93.4
2018-7-19,Funnel Cloud,42.2,-93.6
2018-7-19,Funnel Cloud,41.4,-93.3
2018-7-19,Funnel Cloud,41.6,-93.2
2018-7-19,Funnel Cloud,41.5,-93.1
2018-7-13,Thunderstorm Wind,41.4,-92.9
2018-7-13,Thunderstorm Wind,41.5,-92.7
2018-6-20,Funnel Cloud,42.1,-93.7
2018-6-6,Hail,41.3,-94.7
2018-6-6,Hail,41.3,-94.7
2018-6-17,Tornado,41.4,-101.4
2018-6-17,Tornado,41.4,-101.3
2018-6-19,Thunderstorm Wind,40.4,-100.5
2018-6-23,Thunderstorm Wind,41.2,-101.7
2018-6-23,Thunderstorm Wind,41.2,-101.7
2018-6-23,Thunderstorm Wind,41.2,-101.5
2018-6-28,Hail,47.0,-109.2
2018-6-21,Hail,47.0,-109.2
2018-6-28,Hail,47.0,-109.1
2018-6-1,Flash Flood,41.5,-80.5
2018-6-19,Flash Flood,28.4,-97.8
2018-6-18,Hail,42.5,-72.8
2018-6-13,Thunderstorm Wind,42.4,-78.2
2018-6-13,Thunderstorm Wind,42.1,-78.1
2018-6-13,Thunderstorm Wind,44.2,-76.1
2018-6-26,Thunderstorm Wind,38.7,-93.2
2018-6-26,Thunderstorm Wind,38.8,-93.7
2018-6-28,Hail,40.3,-93.3
2018-6-28,Hail,40.2,-93.2
2018-6-28,Hail,40.5,-93.0
2018-6-28,Thunderstorm Wind,40.2,-92.6
2018-6-30,Flash Flood,39.5,-95.1
2018-6-30,Flash Flood,39.4,-95.1
2018-6-7,Flash Flood,35.6,-97.6
2018-6-7,Hail,35.6,-97.6
2018-6-7,Flood,36.5,-98.0
2018-6-7,Flash Flood,35.6,-97.5
2018-6-7,Hail,35.6,-97.6
2018-6-7,Flash Flood,35.6,-97.6
2018-6-11,Thunderstorm Wind,33.9,-80.8
2018-6-11,Hail,33.9,-80.5
2018-6-11,Hail,33.7,-81.0
2018-6-11,Hail,33.4,-82.3
2018-6-11,Hail,33.4,-82.0
2018-6-11,Hail,33.4,-82.1
2018-6-11,Hail,33.4,-82.1
2018-6-11,Thunderstorm Wind,33.5,-82.3
2018-6-11,Thunderstorm Wind,33.4,-82.0
2018-6-11,Thunderstorm Wind,33.4,-82.1
2018-6-9,Thunderstorm Wind,40.0,-84.6
2018-6-9,Thunderstorm Wind,39.9,-84.7
2018-6-9,Thunderstorm Wind,40.0,-84.3
2018-6-9,Thunderstorm Wind,40.0,-83.8
2018-6-9,Thunderstorm Wind,40.0,-83.7
2018-6-9,Thunderstorm Wind,40.1,-83.2
2018-6-9,Thunderstorm Wind,39.4,-83.9
2018-6-9,Thunderstorm Wind,39.4,-83.8
2018-6-13,Flash Flood,38.8,-82.9
2018-6-13,Thunderstorm Wind,38.8,-82.8
2018-8-9,Flash Flood,32.6,-83.6
2018-8-5,Hail,42.4,-91.0
2018-8-5,Thunderstorm Wind,42.5,-91.9
2018-8-5,Thunderstorm Wind,42.2,-91.2
2018-8-5,Thunderstorm Wind,42.5,-90.7
2018-6-24,Thunderstorm Wind,34.8,-79.5
2018-6-24,Thunderstorm Wind,35.2,-78.9
2018-6-24,Thunderstorm Wind,35.2,-78.2
2018-6-24,Thunderstorm Wind,35.2,-78.1
2018-6-24,Thunderstorm Wind,35.0,-78.3
2018-6-24,Thunderstorm Wind,35.0,-78.5
2018-6-4,Thunderstorm Wind,31.6,-94.7
2018-6-4,Thunderstorm Wind,32.4,-95.2
2018-6-4,Thunderstorm Wind,32.3,-95.1
2018-7-21,Flood,38.8,-77.2
2018-7-21,Flood,38.7,-77.2
2018-7-21,Flood,38.6,-77.6
2018-7-21,Flood,38.7,-77.5
2018-7-21,Flood,38.4,-77.0
2018-7-21,Flood,38.5,-77.6
2018-6-20,Thunderstorm Wind,38.3,-78.5
2018-6-20,Thunderstorm Wind,39.6,-78.2
2018-6-20,Thunderstorm Wind,39.6,-78.0
2018-6-20,Thunderstorm Wind,39.5,-78.0
2018-6-20,Thunderstorm Wind,39.4,-77.9
2018-6-23,Thunderstorm Wind,38.6,-77.9
2018-6-23,Thunderstorm Wind,38.7,-77.4
2018-6-23,Thunderstorm Wind,38.6,-77.3
2018-6-23,Thunderstorm Wind,38.4,-76.7
2018-6-24,Thunderstorm Wind,38.2,-79.2
2018-6-4,Flood,38.7,-77.5
2018-6-9,Flood,38.1,-77.5
2018-6-9,Flood,38.3,-77.5
2018-6-9,Flood,38.8,-77.6
2018-6-11,Flood,38.3,-78.8
2018-6-11,Flood,38.4,-78.9
2018-6-11,Flood,38.4,-79.0
2018-6-11,Flood,38.7,-79.0
2018-6-23,Thunderstorm Wind,38.4,-100.5
2018-6-23,Thunderstorm Wind,37.8,-100.0
2018-6-23,Hail,37.6,-101.5
2018-6-23,Thunderstorm Wind,37.8,-100.0
2018-6-23,Thunderstorm Wind,37.8,-100.0
2018-6-24,Thunderstorm Wind,37.3,-98.6
2018-6-24,Thunderstorm Wind,38.1,-101.7
2018-6-24,Thunderstorm Wind,37.6,-101.7
2018-6-24,Thunderstorm Wind,38.0,-100.8
2018-6-24,Thunderstorm Wind,37.6,-101.4
2018-6-24,Thunderstorm Wind,38.9,-99.9
2018-6-6,Hail,43.7,-95.9
2018-5-14,Hail,39.4,-78.1
2018-5-14,Hail,39.5,-78.0
2018-5-14,Hail,39.3,-77.9
2018-5-14,Hail,39.3,-78.0
2018-5-14,Hail,39.3,-77.9
2018-6-24,Thunderstorm Wind,35.1,-82.0
2018-6-24,Thunderstorm Wind,34.9,-82.4
2018-6-24,Thunderstorm Wind,34.7,-81.3
2018-6-24,Thunderstorm Wind,34.4,-83.2
2018-6-25,Hail,35.1,-82.1
2018-6-25,Hail,35.1,-82.1
2018-6-25,Hail,35.0,-82.2
2018-6-28,Hail,47.4,-94.2
2018-6-30,Hail,46.7,-92.5
2018-6-30,Hail,46.4,-94.3
2018-6-15,Hail,46.0,-91.4
2018-6-15,Hail,46.0,-91.3
2018-6-15,Hail,46.0,-91.1
2018-6-18,Thunderstorm Wind,41.4,-79.2
2018-6-18,Thunderstorm Wind,41.1,-78.9
2018-6-18,Thunderstorm Wind,41.3,-79.1
2018-6-18,Thunderstorm Wind,41.1,-79.7
2018-6-8,Thunderstorm Wind,46.7,-97.3
2018-6-8,Tornado,47.9,-97.4
2018-6-8,Hail,46.7,-97.0
2018-6-8,Tornado,46.7,-97.1
2018-6-8,Funnel Cloud,47.9,-97.3
2018-6-8,Tornado,47.9,-97.3
2018-6-29,Thunderstorm Wind,47.7,-98.0
2018-6-29,Thunderstorm Wind,48.2,-98.5
2018-6-29,Thunderstorm Wind,47.6,-97.6
2018-6-29,Thunderstorm Wind,48.0,-98.1
2018-6-29,Thunderstorm Wind,47.7,-94.6
2018-5-15,Thunderstorm Wind,38.5,-78.8
2018-5-15,Thunderstorm Wind,38.6,-78.7
2018-5-15,Thunderstorm Wind,38.5,-78.7
2018-5-14,Thunderstorm Wind,38.7,-78.5
2018-5-14,Thunderstorm Wind,39.3,-78.3
2018-5-14,Thunderstorm Wind,39.2,-78.3
2018-5-14,Thunderstorm Wind,38.6,-78.9
2018-6-1,Thunderstorm Wind,34.3,-82.1
2018-6-1,Thunderstorm Wind,34.5,-81.7
2018-6-1,Thunderstorm Wind,34.9,-81.3
2018-6-1,Thunderstorm Wind,35.0,-81.6
2018-6-1,Flash Flood,34.9,-81.0
2018-6-1,Thunderstorm Wind,34.4,-83.3
2018-6-25,Thunderstorm Wind,47.7,-120.2
2018-6-25,Thunderstorm Wind,48.4,-120.1
2018-6-25,Thunderstorm Wind,48.8,-119.1
2018-6-25,Thunderstorm Wind,48.0,-119.7
2018-6-20,Flood,43.1,-95.3
2018-6-13,Hail,40.1,-102.7
2018-6-13,Thunderstorm Wind,39.2,-102.3
2018-6-13,Thunderstorm Wind,39.2,-102.3
2018-5-15,Hail,39.7,-76.6
2018-5-15,Hail,39.6,-76.5
2018-5-15,Hail,39.6,-77.0
2018-5-15,Hail,39.4,-77.4
2018-5-15,Hail,39.4,-77.4
2018-5-15,Hail,39.4,-77.6
2018-5-15,Thunderstorm Wind,39.4,-77.1
2018-5-18,Flood,38.3,-76.9
2018-6-24,Thunderstorm Wind,39.9,-76.7
2018-6-24,Thunderstorm Wind,39.8,-76.7
2018-6-20,Flash Flood,40.0,-78.9
2018-6-20,Flash Flood,40.0,-79.0
2018-6-20,Flash Flood,40.1,-79.1
2018-6-20,Flash Flood,39.9,-78.5
2018-6-28,Flash Flood,40.5,-76.4
2018-6-28,Flash Flood,40.6,-76.4
2018-6-28,Thunderstorm Wind,32.5,-86.6
2018-6-28,Thunderstorm Wind,32.8,-86.9
2018-6-28,Thunderstorm Wind,32.4,-86.3
2018-6-25,Thunderstorm Wind,35.2,-84.2
2018-6-25,Thunderstorm Wind,35.1,-83.9
2018-6-25,Thunderstorm Wind,36.8,-81.9
2018-6-26,Thunderstorm Wind,37.0,-82.6
2018-6-26,Thunderstorm Wind,37.0,-82.6
2018-6-25,Hail,35.7,-84.4
2018-6-25,Thunderstorm Wind,35.5,-84.4
2018-6-30,Thunderstorm Wind,35.4,-85.1
2018-6-24,Flash Flood,35.4,-84.9
2018-6-16,Marine Thunderstorm Wind,45.1,-87.6
2018-6-30,Thunderstorm Wind,44.9,-90.0
2018-6-30,Hail,45.9,-89.5
2018-6-30,Hail,45.9,-89.5
2018-6-30,Hail,45.9,-89.3
2018-6-30,Hail,45.9,-89.5
2018-6-17,Thunderstorm Wind,45.7,-88.9
2018-6-17,Thunderstorm Wind,45.2,-88.8
2018-6-11,Thunderstorm Wind,38.6,-95.3
2018-6-11,Thunderstorm Wind,38.4,-95.9
2018-6-11,Thunderstorm Wind,38.5,-95.3
2018-6-11,Thunderstorm Wind,38.5,-95.2
2018-6-12,Thunderstorm Wind,38.4,-95.6
2018-6-18,Thunderstorm Wind,39.8,-97.1
2018-6-18,Thunderstorm Wind,39.8,-97.1
2018-6-18,Thunderstorm Wind,39.7,-96.8
2018-6-18,Thunderstorm Wind,39.9,-96.5
2018-6-3,Hail,35.0,-107.8
2018-6-3,Hail,35.0,-107.6
2018-6-4,Hail,47.4,-110.1
2018-6-8,Marine Thunderstorm Wind,28.6,-80.7
2018-6-7,Hail,47.3,-109.4
2018-6-7,Flash Flood,47.1,-109.4
2018-6-21,Thunderstorm Wind,46.2,-112.1
2018-6-21,Hail,47.0,-109.3
2018-6-21,Thunderstorm Wind,47.0,-109.2
2018-6-24,Thunderstorm Wind,36.8,-83.5
2018-6-8,Funnel Cloud,47.0,-98.0
2018-6-8,Thunderstorm Wind,47.7,-97.1
2018-6-25,Thunderstorm Wind,34.7,-100.5
2018-6-22,Marine Thunderstorm Wind,28.8,-80.8
2018-6-22,Marine Thunderstorm Wind,28.1,-80.6
2018-6-19,Marine Thunderstorm Wind,27.8,-82.6
2018-6-6,Marine Thunderstorm Wind,27.9,-80.4
2018-6-9,Marine Thunderstorm Wind,28.8,-80.8
2018-6-9,Marine Thunderstorm Wind,28.5,-80.6
2018-6-9,Marine Thunderstorm Wind,28.6,-80.6
2018-6-27,Flood,39.5,-81.0
2018-6-27,Flash Flood,39.5,-81.0
2018-6-26,Hail,36.9,-90.8
2018-6-27,Hail,36.6,-88.3
2018-6-27,Hail,36.6,-88.2
2018-6-1,Flash Flood,39.9,-78.0
2018-6-1,Flash Flood,39.9,-78.0
2018-6-1,Flash Flood,40.0,-76.8
2018-6-1,Flash Flood,40.0,-76.6
2018-6-24,Thunderstorm Wind,41.3,-101.7
2018-6-7,Thunderstorm Wind,32.6,-100.8
2018-6-7,Thunderstorm Wind,32.6,-100.9
2018-6-23,Flash Flood,47.6,-111.4
2018-6-23,Tornado,47.6,-110.8
2018-6-23,Flood,47.9,-110.5
2018-6-10,Hail,40.0,-90.4
2018-6-10,Thunderstorm Wind,40.5,-89.0
2018-6-10,Thunderstorm Wind,40.2,-87.6
2018-6-28,Thunderstorm Wind,31.4,-85.7
2018-6-11,Flash Flood,38.5,-87.6
2018-6-26,Thunderstorm Wind,37.9,-88.0
2018-6-26,Thunderstorm Wind,38.2,-87.9
2018-6-26,Thunderstorm Wind,38.0,-87.6
2018-6-19,Flash Flood,28.2,-97.3
2018-6-28,Thunderstorm Wind,31.6,-86.0
2018-6-18,Marine Thunderstorm Wind,42.6,-87.8
2018-6-18,Marine Thunderstorm Wind,42.6,-87.8
2018-6-1,Hail,47.8,-104.7
2018-6-1,Thunderstorm Wind,47.8,-104.8
2018-6-1,Hail,47.9,-104.4
2018-6-1,Hail,47.7,-104.3
2018-6-1,Hail,48.0,-104.4
2018-6-1,Thunderstorm Wind,48.0,-104.4
2018-6-14,Hail,48.3,-106.0
2018-6-24,Flash Flood,36.3,-98.5
2018-6-24,Thunderstorm Wind,35.5,-97.6
2018-6-24,Thunderstorm Wind,34.7,-98.4
2018-6-24,Thunderstorm Wind,35.5,-98.0
2018-6-24,Thunderstorm Wind,34.8,-98.0
2018-6-24,Thunderstorm Wind,34.8,-98.0
2018-6-24,Thunderstorm Wind,34.7,-98.1
2018-6-24,Thunderstorm Wind,34.7,-98.0
2018-6-2,Flood,38.0,-79.0
2018-6-2,Flood,38.5,-77.4
2018-6-2,Flood,38.3,-77.5
2018-6-2,Flood,38.5,-77.4
2018-6-2,Flood,38.3,-78.8
2018-6-2,Flood,38.4,-78.8
2018-6-8,Hail,43.3,-95.2
2018-6-8,Hail,43.2,-95.2
2018-6-8,Hail,43.2,-95.2
2018-6-14,Hail,43.9,-95.6
2018-6-8,Hail,44.2,-103.3
2018-6-9,Thunderstorm Wind,44.4,-105.8
2018-6-9,Thunderstorm Wind,44.4,-106.0
2018-6-9,Hail,44.4,-105.6
2018-6-9,Hail,44.4,-105.8
2018-6-9,Hail,44.1,-105.7
2018-6-9,Hail,45.4,-104.0
2018-6-27,Thunderstorm Wind,35.2,-80.0
2018-6-21,Flood,38.2,-79.1
2018-6-21,Flood,38.1,-78.4
2018-6-21,Flood,38.2,-78.5
2018-6-21,Flood,38.2,-78.4
2018-6-22,Flood,38.7,-78.6
2018-6-22,Flood,38.8,-78.5
2018-6-22,Flood,38.9,-78.6
2018-6-22,Flood,38.9,-78.6
2018-6-22,Flood,38.9,-78.4
2018-6-26,Hail,46.9,-102.1
2018-6-26,Hail,46.0,-102.6
2018-6-26,Thunderstorm Wind,46.9,-102.1
2018-6-26,Hail,47.0,-101.8
2018-6-28,Hail,47.5,-102.3
2018-6-28,Hail,47.7,-99.9
2018-6-29,Thunderstorm Wind,46.8,-100.8
2018-6-29,Thunderstorm Wind,46.8,-100.8
2018-7-13,Thunderstorm Wind,41.3,-92.6
2018-8-7,Thunderstorm Wind,39.4,-76.5
2018-6-28,Thunderstorm Wind,41.5,-93.7
2018-6-14,Heavy Rain,42.2,-94.3
2018-6-14,Heavy Rain,42.7,-94.3
2018-6-20,Flash Flood,42.3,-94.4
2018-6-14,Flash Flood,42.7,-94.7
2018-6-14,Hail,42.4,-94.3
2018-6-23,Thunderstorm Wind,40.8,-101.2
2018-6-24,Thunderstorm Wind,41.2,-101.7
2018-6-24,Thunderstorm Wind,41.3,-101.7
2018-6-24,Thunderstorm Wind,41.2,-102.2
2018-6-24,Thunderstorm Wind,41.2,-101.7
2018-6-24,Thunderstorm Wind,41.3,-101.6
2018-6-16,Flash Flood,40.9,-81.3
2018-6-22,Flash Flood,40.6,-81.8
2018-6-8,Thunderstorm Wind,40.7,-82.4
2018-6-5,Marine Thunderstorm Wind,41.8,-83.2
2018-6-13,Thunderstorm Wind,44.2,-76.1
2018-6-13,Thunderstorm Wind,44.2,-76.1
2018-6-13,Thunderstorm Wind,44.1,-76.1
2018-6-30,Flash Flood,39.4,-95.1
2018-6-30,Hail,39.0,-95.0
2018-6-30,Thunderstorm Wind,39.0,-95.0
2018-6-30,Hail,39.3,-94.8
2018-6-30,Hail,39.4,-94.8
2018-7-21,Flood,38.3,-77.5
2018-7-21,Flood,38.7,-77.5
2018-6-7,Hail,35.5,-97.5
2018-6-7,Flash Flood,35.5,-97.6
2018-6-7,Flash Flood,35.6,-97.6
2018-6-7,Flash Flood,35.3,-97.5
2018-6-7,Thunderstorm Wind,35.4,-97.1
2018-6-7,Flash Flood,35.3,-97.5
2018-6-11,Thunderstorm Wind,33.1,-82.0
2018-6-11,Thunderstorm Wind,33.2,-82.0
2018-6-9,Thunderstorm Wind,34.3,-81.4
2018-6-9,Thunderstorm Wind,34.2,-81.5
2018-6-14,Thunderstorm Wind,33.8,-80.6
2018-6-14,Thunderstorm Wind,34.0,-80.5
2018-6-14,Thunderstorm Wind,34.0,-80.4
2018-6-14,Thunderstorm Wind,33.9,-80.4
2018-6-14,Hail,34.2,-80.2
2018-6-19,Flood,39.4,-82.9
2018-6-19,Flood,39.8,-83.8
2018-6-19,Flood,39.8,-83.9
2018-6-19,Flood,39.3,-83.0
2018-6-19,Flood,39.4,-83.9
2018-6-19,Flood,39.4,-84.0
2018-6-19,Flood,39.4,-83.9
2018-6-19,Thunderstorm Wind,38.6,-83.3
2018-6-26,Thunderstorm Wind,38.7,-85.0
2018-6-26,Thunderstorm Wind,38.4,-84.9
2018-12-5,Flood,30.5,-83.0
2018-8-5,Thunderstorm Wind,42.2,-89.7
2018-8-5,Lightning,42.3,-89.5
2018-8-5,Thunderstorm Wind,42.3,-89.6
2018-6-24,Thunderstorm Wind,36.0,-78.8
2018-6-24,Thunderstorm Wind,35.8,-79.0
2018-6-24,Thunderstorm Wind,35.4,-78.6
2018-6-20,Thunderstorm Wind,35.5,-78.9
2018-6-20,Thunderstorm Wind,35.5,-78.4
2018-6-4,Thunderstorm Wind,32.3,-95.1
2018-6-4,Hail,32.4,-95.2
2018-7-21,Flood,38.4,-77.5
2018-7-21,Flood,38.8,-77.4
2018-7-21,Flash Flood,38.8,-77.2
2018-7-21,Flood,38.9,-77.3
2018-7-21,Flood,38.9,-77.2
2018-7-21,Flood,38.8,-77.5
2018-6-24,Thunderstorm Wind,39.0,-77.9
2018-6-24,Thunderstorm Wind,38.3,-78.5
2018-6-24,Thunderstorm Wind,38.2,-78.6
2018-6-24,Thunderstorm Wind,39.1,-77.8
2018-6-24,Thunderstorm Wind,38.3,-78.4
2018-6-24,Thunderstorm Wind,39.1,-77.8
2018-6-24,Thunderstorm Wind,38.3,-78.3
2018-6-22,Flood,38.8,-79.3
2018-6-23,Flood,38.9,-79.2
2018-6-4,Flood,39.0,-77.2
2018-6-3,Flood,39.3,-76.8
2018-6-4,Flood,39.2,-77.5
2018-6-24,Thunderstorm Wind,37.9,-100.7
2018-6-24,Thunderstorm Wind,37.9,-100.7
2018-6-24,Thunderstorm Wind,38.1,-100.5
2018-6-24,Thunderstorm Wind,37.1,-100.9
2018-6-24,Thunderstorm Wind,37.5,-100.8
2018-6-24,Thunderstorm Wind,37.5,-100.9
2018-6-24,Thunderstorm Wind,37.8,-100.4
2018-6-24,Thunderstorm Wind,37.8,-100.4
2018-6-6,Hail,42.2,-95.7
2018-6-8,Hail,43.5,-95.3
2018-6-13,Hail,43.3,-99.5
2018-6-13,Hail,43.2,-99.4
2018-6-14,Flash Flood,43.2,-95.5
2018-6-14,Flash Flood,43.2,-95.2
2018-6-14,Flash Flood,43.2,-95.5
2018-6-25,Hail,34.9,-82.0
2018-6-25,Thunderstorm Wind,35.0,-82.1
2018-6-25,Thunderstorm Wind,35.0,-82.0
2018-6-25,Thunderstorm Wind,34.6,-80.9
2018-6-25,Thunderstorm Wind,34.7,-83.3
2018-6-25,Thunderstorm Wind,34.7,-82.8
2018-6-15,Hail,46.5,-90.9
2018-6-15,Hail,45.9,-90.4
2018-6-15,Hail,46.0,-90.5
2018-6-15,Hail,46.4,-90.3
2018-6-15,Hail,46.5,-91.7
2018-6-15,Hail,46.3,-90.7
2018-6-18,Thunderstorm Wind,40.9,-79.5
2018-6-22,Flash Flood,40.4,-81.8
2018-6-22,Flash Flood,40.4,-81.8
2018-6-22,Flash Flood,39.7,-80.9
2018-6-5,Waterspout,24.5,-81.7
2018-6-6,Waterspout,24.7,-81.5
2018-6-8,Hail,46.7,-97.0
2018-6-8,Hail,46.6,-97.0
2018-6-8,Thunderstorm Wind,46.6,-96.9
2018-6-8,Hail,46.6,-96.8
2018-6-8,Funnel Cloud,46.5,-96.8
2018-6-8,Thunderstorm Wind,47.9,-96.9
2018-6-8,Thunderstorm Wind,47.7,-96.9
2018-6-29,Thunderstorm Wind,47.5,-97.7
2018-6-29,Thunderstorm Wind,46.2,-97.8
2018-6-29,Thunderstorm Wind,47.5,-97.4
2018-6-29,Thunderstorm Wind,47.8,-97.5
2018-6-30,Hail,47.1,-95.1
2018-6-2,Hail,32.5,-98.7
2018-6-2,Hail,32.4,-98.8
2018-6-5,Hail,33.2,-96.6
